Gage, Year, Month, Cutoff Low (cfs), Cutoff High (cfs), Average Simulated (cfs), Standard Deviation Simulated (cfs), Average Measured (cfs), Standard Deviation Measured (cfs), count, r2
RR,  1992,     3,   200,   500, 259.68, 28.23,281.00, 66.70,      5, -0.77353
RR,  1992,     3,    20,   200, 255.53, 59.87,133.00, 21.45,     26, 0.74742
RR,  1992,     4,    20,   200, 102.22, 37.90, 51.03, 21.49,     30, 0.9891
RR,  1992,     5,    20,   200,  39.86,  3.11, 21.14,  0.69,      7, 0.86182
RR,  1992,     5,     0,    20,  20.95,  9.18, 14.56,  2.96,     25, 0.93077
RR,  1992,     6,     0,    20,   5.84,  2.66,  5.91,  1.62,     30, 0.91268
RR,  1992,     7,     0,    20,   1.54,  0.25,  3.17,  0.23,     31, 0.57409
RR,  1992,     8,     0,    20,   1.42,  0.16,  2.94,  0.17,     31, 0.3463
RR,  1992,     9,     0,    20,   1.80,  0.09,  3.00,  0.25,     30, 0.25275
RR,  1993,    10,     0,    20,   3.55,  0.14,  4.34,  0.14,     31, -0.2871
RR,  1993,    11,     0,    20,  20.24, 27.33,  5.07,  0.63,     30, 0.1699
RR,  1993,    12,     0,    20,  41.96, 28.28,  6.91,  1.49,     31, 0.48858
RR,  1993,     1,   200,   500, 367.14,139.34,327.42, 67.02,     12, -0.054426
RR,  1993,     1,    20,   200, 475.40, 68.42,131.20, 37.64,      5, 0.98175
RR,  1993,     2,   200,   500, 465.95,189.00,271.21, 67.82,     14, -0.22163
RR,  1993,     2,    20,   200, 253.50, 19.71,182.50,  6.61,      4, 0.9785
RR,  1993,     3,   200,   500, 322.54, 87.35,297.05, 84.80,     19, 0.85253
RR,  1993,     3,    20,   200, 223.47,  9.15,186.89,  7.62,      9, -0.46113
RR,  1993,     4,    20,   200, 171.56, 68.42,111.87, 28.97,     30, 0.89713
RR,  1993,     5,    20,   200,  55.43, 20.99, 41.77, 15.12,     31, 0.97027
RR,  1993,     6,    20,   200,  23.95, 10.68, 33.66, 13.28,     29, 0.47809
RR,  1993,     6,     0,    20,   8.09,  0.39, 19.67,  0.58,      3, 0.89725
RR,  1993,     7,     0,    20,   3.85,  1.31, 10.47,  4.24,     31, 0.98301
RR,  1993,     8,     0,    20,   2.38,  0.31,  4.84,  0.29,     31, -0.76263
RR,  1993,     9,     0,    20,   3.08,  0.25,  4.69,  0.12,     30, -0.77731
RR,  1994,    10,     0,    20,   8.12,  7.14,  2.83,  0.20,     31, 0.27386
RR,  1994,    11,     0,    20,  22.61, 17.62,  3.03,  0.43,     30, 0.29316
RR,  1994,    12,     0,    20,  23.72,  7.04,  3.97,  0.37,     31, -0.066175
RR,  1994,     1,    20,   200,  71.61, 15.39, 32.17,  9.75,      6, -0.42639
RR,  1994,     1,     0,    20,  13.34, 19.90,  6.58,  2.81,     25, 0.98662
RR,  1994,     2,   200,   500, 188.38,100.61,286.33,111.54,      3, 0.13296
RR,  1994,     2,    20,   200, 146.87, 89.30, 96.47, 46.13,     19, 0.22955
RR,  1994,     2,     0,    20,  64.14, 29.01, 14.00,  1.79,      6, 0.94135
RR,  1994,     3,    20,   200,  79.28, 27.70, 35.79, 14.98,     28, 0.95196
RR,  1994,     3,     0,    20,  55.81,  1.69, 17.67,  1.15,      3, -0.68166
RR,  1994,     4,     0,    20,  53.67, 39.07, 14.63,  1.63,     30, -0.067321
RR,  1994,     5,     0,    20,  60.61, 23.40, 14.23,  2.08,     31, -0.0012366
RR,  1994,     6,     0,    20,  12.86,  6.80,  5.89,  2.97,     30, 0.95205
RR,  1994,     7,     0,    20,   2.57,  0.53,  2.40,  0.26,     31, 0.67281
RR,  1994,     8,     0,    20,   2.12,  0.25,  1.80,  0.25,     31, 0.22467
RR,  1994,     9,     0,    20,   2.63,  0.75,  2.37,  0.23,     30, 0.48768
RR,  1995,    10,     0,    20,   3.18,  0.46,  8.06,  0.97,     31, -0.86841
RR,  1995,    11,     0,    20,   3.80,  0.17,  8.70,  0.51,     30, -0.32907
RR,  1995,    12,    20,   200, 138.78,119.05, 40.55, 12.15,     20, 0.74014
RR,  1995,    12,     0,    20,   3.70,  0.05,  9.78,  0.15,     11, -0.56629
RR,  1995,     1,   200,   500, 401.13, 80.04,380.17, 77.36,      6, 0.93752
RR,  1995,     1,     0,    20,  31.79,  3.21,  4.77,  0.90,      3, -0.95704
RR,  1995,     2,   200,   500, 392.62, 37.87,268.13, 59.59,      8, 0.94951
RR,  1995,     2,    20,   200, 258.11, 62.48,135.55, 30.49,     20, 0.35609
RR,  1995,     3,   200,   500, 623.30, 94.85,467.60, 29.18,      5, 0.44819
RR,  1995,     3,    20,   200, 165.93, 12.80,133.00, 21.84,      8, -0.12912
RR,  1995,     4,   200,   500, 351.68,118.25,269.80, 59.90,     15, 0.96459
RR,  1995,     4,    20,   200, 229.38, 15.60,140.81, 35.61,     16, 0.80486
RR,  1995,     5,    20,   200, 175.41, 31.12,138.23, 27.74,     31, 0.48975
RR,  1995,     6,    20,   200,  77.26, 27.59, 74.17, 11.47,     30, 0.38661
RR,  1995,     7,    20,   200,  22.60,  7.88, 37.22, 11.29,     18, 0.99026
RR,  1995,     7,     0,    20,  11.90,  3.21, 15.29,  2.81,     14, 0.68558
RR,  1995,     8,     0,    20,   3.91,  0.87,  8.90,  0.64,     31, 0.29097
RR,  1995,     9,     0,    20,   2.89,  0.13,  9.54,  0.73,     30, -0.63466
RR,  1996,    10,     0,    20,   3.53,  4.77,  7.77,  0.41,     31, -0.15335
RR,  1996,    11,    20,   200, 123.16, 80.50, 30.40,  6.69,      5, 0.086935
RR,  1996,    11,     0,    20,  53.03, 61.22,  9.81,  4.59,     25, 0.85567
RR,  1996,    12,   200,   500, 448.63,294.81,350.40,105.27,      5, -0.25853
RR,  1996,    12,    20,   200, 274.77,230.18,109.00, 62.95,     16, 0.6791
RR,  1996,    12,     0,    20,  41.24, 11.98, 17.67,  1.63,      6, -0.33236
RR,  1996,     1,    20,   200,  73.14, 42.63, 72.36, 46.85,     25, 0.6525
RR,  1996,     1,     0,    20,  23.15,  8.54, 19.29,  0.49,      7, 0.84707
RR,  1996,     2,   200,   500, 228.89, 90.10,323.30, 95.12,     10, 0.54758
RR,  1996,     2,    20,   200, 130.89, 11.73,177.00, 12.36,      6, 0.88781
RR,  1996,     3,   200,   500, 315.34,123.49,339.35, 99.70,     23, 0.77248
RR,  1996,     3,    20,   200, 167.20,  8.45,183.75, 12.09,      4, 0.91773
RR,  1996,     4,   200,   500, 177.55, 22.64,247.33, 32.72,      3, -0.47193
RR,  1996,     4,    20,   200, 147.92, 82.68,124.78, 31.25,     27, 0.80752
RR,  1996,     5,    20,   200,  90.91, 96.44, 67.42, 31.05,     31, 0.46017
RR,  1996,     6,    20,   200,  29.44,  6.29, 36.64,  8.92,     11, 0.90538
RR,  1996,     6,     0,    20,  11.16,  5.34, 15.84,  1.57,     19, 0.75258
RR,  1996,     7,     0,    20,   1.79,  0.67, 12.42,  1.80,     31, -0.12872
RR,  1996,     8,     0,    20,   1.94,  0.32,  8.09,  0.94,     31, -0.57312
RR,  1996,     9,     0,    20,   2.26,  0.16,  9.11,  1.37,     30, -0.33975
RR,  1997,    10,     0,    20,   3.27,  2.87,  3.87,  0.46,     31, 0.22317
RR,  1997,    11,    20,   200, 193.38,113.93, 44.80, 17.46,      5, -0.95903
RR,  1997,    11,     0,    20,  37.40, 37.97,  6.14,  2.36,     25, 0.47774
RR,  1997,    12,    20,   200, 193.61,118.77, 83.07, 47.64,     29, 0.41704
RR,  1997,     1,   200,   500, 278.69, 40.66,352.09, 60.62,     11, 0.12469
RR,  1997,     2,   200,   500, 285.22, 60.69,299.77, 83.56,     13, 0.97573
RR,  1997,     2,    20,   200, 194.75, 11.44,156.64, 20.92,     11, 0.78649
RR,  1997,     3,    20,   200, 101.83, 29.74, 87.16, 20.08,     31, 0.99568
RR,  1997,     4,    20,   200,  36.20, 13.93, 46.00,  8.70,     30, 0.98815
RR,  1997,     5,    20,   200,   9.25,  4.79, 24.40,  3.42,     20, 0.96846
RR,  1997,     5,     0,    20,   2.02,  1.17, 18.13,  1.41,     15, 0.45039
RR,  1997,     6,     0,    20,   0.94,  0.28, 12.98,  3.41,     30, 0.72012
RR,  1997,     7,     0,    20,   0.27,  0.12, 11.31,  1.56,     31, -0.77492
RR,  1997,     8,     0,    20,   0.15,  0.02,  8.44,  1.54,     31, 0.3808
RR,  1997,     9,     0,    20,   0.16,  0.04,  5.52,  0.48,     30, 0.10463
RR,  1998,    10,    20,   200,   7.43,  2.78, 26.17,  3.93,     23, 0.75299
RR,  1998,    10,     0,    20,   5.88,  0.17, 17.18,  1.99,     11, 0.308
RR,  1998,    11,    20,   200,  23.54, 33.94, 37.30,  8.20,     30, 0.55176
RR,  1998,    12,    20,   200,  51.81, 28.79, 54.68, 17.90,     31, 0.7901
RR,  1998,     1,   200,   500, 261.15, 89.43,374.00, 74.65,     11, 0.38101
RR,  1998,     1,    20,   200, 100.70,  5.52, 77.67, 49.92,      3, -0.90663
RR,  1998,     3,   200,   500, 359.69, 92.07,420.29, 40.24,     24, 0.41786
RR,  1998,     4,   200,   500, 390.29, 87.53,357.00, 71.72,     16, 0.72559
RR,  1998,     5,   200,   500, 242.91, 31.82,256.50, 30.47,     22, -0.18587
RR,  1998,     5,    20,   200, 181.62, 33.23,190.00,  6.99,     11, 0.2031
RR,  1998,     6,    20,   200,  92.14, 37.78,130.43, 24.68,     30, 0.97609
RR,  1998,     7,    20,   200,  18.26, 10.45, 62.48, 19.88,     31, 0.99284
RR,  1998,     8,    20,   200,   3.90,  0.42, 31.06,  4.01,     31, 0.47029
RR,  1998,     9,    20,   200,   3.85,  0.83, 21.44,  1.55,     16, -0.29986
RR,  1998,     9,     0,    20,   3.85,  0.69, 18.85,  1.09,     20, 0.22674
RR,  1999,    10,     0,    20,   3.26,  0.38,  7.00,  0.42,     31, 0.093879
RR,  1999,    11,     0,    20,  12.49,  8.33,  9.22,  0.97,     30, 0.07748
RR,  1999,    12,     0,    20,   8.55,  1.83, 10.21,  0.44,     31, -0.62745
RR,  1999,     1,    20,   200,  31.66, 25.18, 80.74, 55.08,     31, 0.86348
RR,  1999,     2,   200,   500, 231.20, 96.96,320.80,111.44,      5, -0.95686
RR,  1999,     2,    20,   200, 136.51, 41.59,140.24, 30.72,     21, -0.20531
RR,  1999,     3,   200,   500, 213.38, 52.46,306.14, 83.08,      7, -0.56302
RR,  1999,     3,    20,   200, 153.53, 36.77,107.92, 20.54,     24, 0.32557
RR,  1999,     4,   200,   500, 195.82, 67.66,264.80, 73.48,     15, 0.067636
RR,  1999,     4,    20,   200, 135.88, 20.53,154.33, 24.66,     15, 0.97529
RR,  1999,     5,    20,   200,  58.72, 21.64, 69.94, 19.43,     31, 0.99357
RR,  1999,     6,    20,   200,  18.90,  6.95, 32.43,  8.48,     30, 0.9286
RR,  1999,     7,    20,   200,   6.84,  0.18, 20.00,  0.00,      3, 
RR,  1999,     7,     0,    20,   4.55,  1.11, 13.30,  3.94,     31, 0.92651
RR,  1999,     8,     0,    20,   3.48,  0.19,  6.77,  0.31,     31, -0.1895
RR,  1999,     9,     0,    20,   3.39,  0.19,  7.23,  0.33,     30, 0.55511
RR,  2000,    10,    20,   200,  60.93, 36.66, 24.50,  3.00,      4, 0.21968
RR,  2000,    10,     0,    20,  14.71, 11.68, 11.75,  3.14,     27, 0.73016
RR,  2000,    11,     0,    20,  29.56, 25.17, 15.23,  2.16,     30, 0.85563
RR,  2000,    12,     0,    20,   8.27,  0.60, 13.61,  0.56,     31, 0.15285
RR,  2000,     1,    20,   200, 181.03,145.66, 83.30, 66.87,     10, 0.88701
RR,  2000,     1,     0,    20,   7.13,  0.32, 12.81,  1.83,     16, -0.15366
RR,  2000,     2,   200,   500, 303.80,139.22,389.17, 75.94,      6, 0.61224
RR,  2000,     2,    20,   200, 106.57, 43.40,136.40, 10.17,     10, 0.27776
RR,  2000,     3,   200,   500, 400.87,208.44,337.80, 95.58,     15, 0.66829
RR,  2000,     3,    20,   200, 190.37, 19.88,164.22, 16.78,      9, 0.95294
RR,  2000,     4,    20,   200, 177.03,115.14,113.62, 18.80,     29, 0.4324
RR,  2000,     5,    20,   200,  66.55, 18.79, 54.45, 14.07,     31, 0.93893
RR,  2000,     6,    20,   200,  24.55,  7.39, 26.77,  4.09,     26, 0.64994
RR,  2000,     6,     0,    20,  10.59,  0.81, 16.75,  2.06,      4, 0.9424
RR,  2000,     7,     0,    20,   6.16,  1.40, 14.45,  1.69,     31, 0.72175
RR,  2000,     8,     0,    20,   4.55,  0.05,  9.37,  1.16,     31, -0.22095
RR,  2000,     9,     0,    20,   4.83,  0.18,  8.09,  0.92,     30, 0.4419
RR,  2001,    10,     0,    20,   5.25,  0.57,  5.62,  0.78,     31, 0.059302
RR,  2001,    11,    20,   200, 137.29,144.46, 24.50,  1.73,      4, 0.8988
RR,  2001,    11,     0,    20,  34.39, 55.53,  8.32,  2.96,     26, 0.90999
RR,  2001,    12,   200,   500, 107.57, 19.07,309.17, 70.62,      6, -0.36176
RR,  2001,    12,    20,   200, 148.11, 90.57, 81.71, 39.29,     24, 0.45612
RR,  2001,     1,    20,   200, 161.17,166.83, 88.61, 43.84,     23, 0.50624
RR,  2001,     1,     0,    20,  13.58, 18.88, 14.13,  2.42,      8, 0.98289
RR,  2001,     2,   200,   500, 279.73,164.30,275.75, 47.07,     12, 0.63895
RR,  2001,     2,    20,   200, 207.32, 92.84, 95.75, 37.95,     16, 0.15856
RR,  2001,     3,   200,   500, 403.05, 31.70,290.50, 92.42,      8, -0.38915
RR,  2001,     3,    20,   200, 206.32, 70.51,128.33, 33.49,     18, 0.86721
RR,  2001,     4,    20,   200, 188.32, 63.71, 82.90, 15.57,     30, -0.27716
RR,  2001,     5,    20,   200,  67.33, 30.89, 48.77, 11.00,     31, 0.91018
RR,  2001,     6,    20,   200,  17.74,  4.50, 26.00,  2.91,     18, 0.56927
RR,  2001,     6,     0,    20,   7.76,  1.50, 17.08,  1.55,     13, 0.93136
RR,  2001,     7,     0,    20,   4.85,  0.17, 10.35,  2.44,     31, 0.211
RR,  2001,     8,     0,    20,   4.64,  0.11,  5.93,  0.78,     31, -0.38954
RR,  2001,     9,     0,    20,   4.87,  0.17,  5.69,  0.47,     30, 0.46837
RR,  2002,    10,     0,    20,   4.19,  0.26,  4.58,  0.75,     31, 0.90825
RR,  2002,    11,    20,   200,  93.44,142.22, 46.26, 39.94,     19, 0.86737
RR,  2002,    11,     0,    20,  11.67,  9.29, 11.56,  6.97,     12, 0.96135
RR,  2002,    12,   200,   500, 502.53,302.67,370.88,110.94,      8, 0.58368
RR,  2002,    12,    20,   200, 138.73,164.26,103.20, 83.96,      5, 0.94552
RR,  2002,    12,     0,    20,  17.31,  5.39, 18.00,  0.63,     11, 0.78541
RR,  2002,     1,   200,   500, 175.95, 61.60,290.17, 84.15,      6, -0.48764
RR,  2002,     1,    20,   200, 117.94, 37.36, 80.52, 30.50,     25, 0.95272
RR,  2002,     2,    20,   200, 103.65, 34.69, 60.86, 10.55,     28, 0.17836
RR,  2002,     3,    20,   200,  82.53, 10.56, 71.84, 19.09,     31, 0.43104
RR,  2002,     4,    20,   200,  43.01, 12.41, 53.20, 11.51,     30, 0.97892
RR,  2002,     5,    20,   200,  24.92,  7.81, 30.94,  5.60,     31, 0.56762
RR,  2002,     6,    20,   200,  11.99,  0.57, 20.75,  0.50,      4, 0.89974
RR,  2002,     6,     0,    20,   6.61,  1.78, 15.74,  1.70,     27, 0.89131
RR,  2002,     7,     0,    20,   4.65,  0.18,  7.52,  2.06,     31, -0.014095
RR,  2002,     8,     0,    20,   3.86,  0.36,  4.06,  0.62,     31, 0.8136
RR,  2002,     9,     0,    20,   3.78,  0.15,  4.26,  0.43,     30, 0.70215
RR,  2003,    10,     0,    20,   5.43,  0.09,  6.46,  0.76,     31, 0.5302
RR,  2003,    11,     0,    20,  11.64,  2.47,  7.40,  0.46,     30, -0.22656
RR,  2003,    12,    20,   200,  54.45, 10.07, 28.60,  4.72,      5, 0.095931
RR,  2003,    12,     0,    20,  40.00, 26.36, 11.45,  2.89,     24, 0.55323
RR,  2003,     1,   200,   500, 718.34,518.80,299.09, 78.60,     11, 0.41972
RR,  2003,     1,    20,   200, 220.04, 29.05,137.95, 36.13,     19, 0.96049
RR,  2003,     2,    20,   200, 139.15, 23.61, 76.04, 10.60,     28, -0.00093147
RR,  2003,     3,    20,   200, 146.84, 63.91, 81.93, 30.17,     29, 0.96
RR,  2003,     4,   200,   500, 160.21, 48.03,252.67, 54.15,      3, -0.99962
RR,  2003,     4,    20,   200, 182.84, 89.21,103.67, 37.37,     27, 0.67917
RR,  2003,     5,    20,   200, 134.23, 53.75,104.74, 36.00,     31, 0.74914
RR,  2003,     6,    20,   200,  28.76, 12.90, 39.97,  8.77,     30, 0.9429
RR,  2003,     7,    20,   200,   7.03,  2.07, 21.43,  1.40,     14, 0.34497
RR,  2003,     7,     0,    20,   5.11,  1.23, 16.76,  2.84,     21, 0.70476
RR,  2003,     8,     0,    20,   5.20,  0.09, 11.17,  1.41,     31, 0.038868
RR,  2003,     9,     0,    20,   5.28,  0.15,  9.08,  1.18,     30, -0.29858
RR,  2004,    10,     0,    20,  45.07, 75.06,  7.85,  3.79,     31, 0.55394
RR,  2004,    11,     0,    20,  25.85,  9.60, 17.27,  1.78,     30, -0.70922
RR,  2004,    12,    20,   200,  43.02, 30.14, 28.00,  6.34,     22, 0.31453
RR,  2004,    12,     0,    20,  15.19,  4.60, 19.38,  0.52,      8, 0.74725
RR,  2004,     1,   200,   500, 691.09,741.16,294.33, 92.11,      3, -0.41008
RR,  2004,     1,    20,   200, 189.48, 60.20, 55.93, 30.49,     28, 0.85631
RR,  2004,     2,   200,   500, 868.56,494.69,353.75,113.49,      4, -0.11976
RR,  2004,     2,    20,   200, 321.38,262.79, 95.57, 43.03,     21, 0.72191
RR,  2004,     3,   200,   500, 611.10,188.31,287.67, 75.33,      6, 0.92569
RR,  2004,     3,    20,   200, 190.13, 70.86,103.68, 35.66,     25, 0.98124
RR,  2004,     4,    20,   200,  82.80, 23.49, 43.73,  8.76,     30, 0.98778
RR,  2004,     5,    20,   200,  24.66,  9.31, 23.79,  1.63,     29, 0.63674
RR,  2004,     5,     0,    20,  11.12,  0.73, 19.33,  0.58,      3, 0.98416
RR,  2004,     6,     0,    20,   7.17,  1.45, 11.25,  2.61,     30, 0.92867
RR,  2004,     7,     0,    20,   4.99,  0.25,  5.87,  0.78,     31, 0.78722
RR,  2004,     8,     0,    20,   3.96,  0.39,  4.29,  0.31,     31, 0.73308
RR,  2004,     9,     0,    20,   2.99,  0.36,  4.72,  0.55,     30, 0.14219
RR,  2005,    10,     0,    20,   5.76,  0.14,  8.91,  0.38,     31, -0.19464
RR,  2005,    11,     0,    20,   7.21,  2.10,  9.40,  0.52,     30, 0.20603
RR,  2005,    12,    20,   200, 118.76,152.24, 63.80, 37.87,     15, -0.36032
RR,  2005,    12,     0,    20,  80.15, 83.16, 13.75,  1.84,     16, 0.88344
RR,  2005,     1,   200,   500, 384.48, 99.25,305.21, 90.53,     14, 0.52649
RR,  2005,     1,    20,   200, 239.88, 12.46,176.17, 11.50,      6, 0.35968
RR,  2005,     2,   200,   500, 269.56, 46.45,419.00, 66.61,      4, 0.32523
RR,  2005,     2,    20,   200, 301.88,125.19,153.67, 20.62,     15, 0.79177
RR,  2005,     3,   200,   500, 339.16, 85.61,331.86, 92.80,     22, 0.55143
RR,  2005,     3,    20,   200, 211.44,  6.89,192.00,  6.24,      3, 0.96612
RR,  2005,     4,   200,   500, 366.32, 69.43,272.93, 42.93,     14, 0.59732
RR,  2005,     4,    20,   200, 213.25, 51.07,162.19, 17.71,     16, 0.90509
RR,  2005,     5,    20,   200, 127.03, 36.37,103.42, 22.71,     31, 0.95589
RR,  2005,     6,    20,   200,  38.19, 12.57, 49.83, 10.24,     30, 0.95471
RR,  2005,     7,    20,   200,  11.62,  3.18, 26.13,  3.58,     16, 0.97488
RR,  2005,     7,     0,    20,   6.22,  0.34, 16.75,  1.91,     16, 0.65099
RR,  2005,     8,     0,    20,   5.63,  0.11, 13.21,  2.77,     31, 0.19687
RR,  2005,     9,     0,    20,   5.69,  0.13,  9.95,  1.14,     30, -0.49992
RR,  2006,    10,     0,    20,   6.02,  0.36,  7.97,  1.15,     31, -0.68982
RR,  2006,    11,     0,    20,  11.39,  8.12, 10.42,  1.35,     30, 0.020992
RR,  2006,    12,     0,    20,  49.55, 39.39, 12.08,  2.79,     29, 0.39832
RR,  2006,     1,   200,   500, 290.39, 17.50,338.67,114.41,      3, 0.93651
RR,  2006,     1,    20,   200, 187.17, 38.98,122.04, 28.74,     25, 0.37047
RR,  2006,     2,    20,   200, 109.74, 21.36, 59.69,  8.84,     26, 0.69796
RR,  2006,     3,   200,   500, 403.69,145.41,386.53, 45.19,     30, -0.1365
RR,  2006,     4,   200,   500, 402.92, 72.97,366.21, 78.86,     14, 0.48613
RR,  2006,     5,   200,   500, 222.33, 28.70,217.00, 14.05,      5, 0.9726
RR,  2006,     5,    20,   200, 144.01, 36.09,137.67, 29.44,     27, 0.37329
RR,  2006,     6,    20,   200,  50.24, 23.17, 58.70, 18.75,     30, 0.98596
RR,  2006,     7,    20,   200,  13.51,  3.42, 25.73,  2.91,     15, 0.91117
RR,  2006,     7,     0,    20,   5.81,  0.91, 15.25,  1.88,     16, 0.77915
RR,  2006,     8,     0,    20,   5.56,  0.12, 13.03,  2.15,     31, -0.28488
RR,  2006,     9,     0,    20,   5.52,  0.10, 10.04,  0.95,     30, 0.30862
RR,  2007,    10,     0,    20,   8.07,  1.44,  2.53,  0.26,     31, 0.39471
RR,  2007,    11,     0,    20,   6.15,  0.46,  2.71,  0.17,     30, -0.52478
RR,  2007,    12,     0,    20,  19.17, 11.04,  4.43,  1.05,     31, 0.56265
RR,  2007,     1,    20,   200,  29.03, 18.00, 22.38,  2.86,     24, 0.73275
RR,  2007,     1,     0,    20,  31.48, 26.28, 18.56,  2.48,     16, -0.96429
RR,  2007,     2,    20,   200,  52.44, 21.64, 63.31, 30.13,     16, 0.34961
RR,  2007,     2,     0,    20,  18.34,  1.51, 17.00,  1.33,     10, -0.44198
RR,  2007,     3,    20,   200,  85.00, 49.71, 50.32, 33.73,     31, 0.84164
RR,  2007,     4,    20,   200,  53.58, 21.69, 21.60,  1.58,     10, -0.095152
RR,  2007,     4,     0,    20,  44.98,  7.29, 17.96,  1.33,     23, 0.29974
RR,  2007,     5,     0,    20,  19.72,  8.07,  9.86,  3.25,     31, 0.96801
RR,  2007,     6,     0,    20,   5.85,  1.24,  6.78,  1.98,     30, 0.66335
RR,  2007,     7,     0,    20,   4.77,  0.10,  2.78,  0.50,     31, -0.14984
RR,  2007,     8,     0,    20,   4.95,  0.13,  2.02,  0.17,     31, -0.45414
RR,  2007,     9,     0,    20,   5.66,  1.32,  1.94,  0.25,     30, 0.44982
RR,  2008,    10,     0,    20,   4.50,  0.24,  4.04,  0.29,     31, 0.43491
RR,  2008,    11,     0,    20,  17.27, 11.38,  5.52,  0.49,     30, 0.32359
RR,  2008,    12,     0,    20,  40.70, 32.51,  8.25,  2.35,     31, 0.58213
RR,  2008,     1,   200,   500, 421.45,217.72,381.33,112.59,      3, 0.95163
RR,  2008,     1,    20,   200, 111.25, 42.97, 79.71, 40.50,     17, 0.89054
RR,  2008,     1,     0,    20,  15.96,  1.64,  5.60,  0.17,      3, 0.80691
RR,  2008,     2,   200,   500, 525.24,404.67,337.31, 91.58,     13, 0.36455
RR,  2008,     2,    20,   200, 229.81, 26.92,132.21, 29.63,     14, 0.8911
RR,  2008,     3,    20,   200, 187.90, 57.35,103.34, 36.21,     29, 0.9766
RR,  2008,     4,    20,   200,  86.11, 22.43, 48.97,  9.53,     30, 0.95293
RR,  2008,     5,    20,   200,  38.99, 10.38, 25.76,  4.35,     17, 0.91934
RR,  2008,     5,     0,    20,  19.37,  5.96, 18.35,  1.11,     17, 0.37977
RR,  2008,     6,     0,    20,   6.99,  2.09, 12.83,  2.29,     30, 0.94106
RR,  2008,     7,     0,    20,   5.10,  0.18,  6.55,  1.66,     31, 0.10083
RR,  2008,     8,     0,    20,   5.10,  0.15,  4.12,  0.36,     31, 0.67204
RR,  2008,     9,     0,    20,   4.23,  0.29,  4.04,  0.41,     30, 0.41939
RR,  2009,    10,    20,   200,  42.54, 31.75, 69.24, 40.15,     17, 0.52684
RR,  2009,    10,     0,    20,   3.51,  0.16,  7.46,  0.66,     12, 0.90047
RR,  2009,    11,    20,   200,   9.40,  2.15, 26.23,  2.69,     30, 0.89203
RR,  2009,    12,    20,   200,  47.22, 49.35, 59.77, 37.35,     30, 0.94155
RR,  2009,     1,    20,   200,  72.98,  3.19, 29.83,  4.22,      6, 0.67635
RR,  2009,     1,     0,    20,  27.37, 27.05, 10.06,  2.05,     25, 0.80635
RR,  2009,     2,   200,   500, 321.13,286.30,307.09,105.40,     11, 0.13302
RR,  2009,     2,    20,   200,  91.27, 37.05, 63.42, 46.93,     12, 0.89045
RR,  2009,     2,     0,    20,  39.00,  7.76, 18.50,  1.29,      4, 0.84563
RR,  2009,     3,   200,   500, 239.21, 24.38,289.75, 79.61,      8, 0.82165
RR,  2009,     3,    20,   200, 175.96, 38.33,143.35, 30.09,     17, 0.3412
RR,  2009,     4,    20,   200,  98.87, 22.91, 69.87, 13.86,     30, 0.88541
RR,  2009,     5,    20,   200,  45.69, 23.21, 38.45, 11.64,     31, 0.87946
RR,  2009,     6,    20,   200,  12.08,  3.33, 25.68,  2.56,     19, 0.82886
RR,  2009,     6,     0,    20,   6.31,  0.87, 16.25,  2.05,     12, 0.9244
RR,  2009,     7,     0,    20,   5.21,  0.24, 12.05,  1.11,     31, 0.22017
RR,  2009,     8,     0,    20,   4.98,  0.22,  6.97,  1.02,     31, 0.39388
RR,  2009,     9,     0,    20,   3.72,  0.48,  6.57,  0.45,     30, 0.31939
RR,  2010,    10,     0,    20,   5.93,  1.52, 13.81,  1.22,     31, 0.1826
RR,  2010,    11,    20,   200,  46.39, 40.75, 21.55,  1.51,     11, -0.1423
RR,  2010,    11,     0,    20,  12.53, 12.21, 15.73,  1.86,     22, 0.73184
RR,  2010,    12,   200,   500, 115.31, 32.95,294.11, 77.00,      9, -0.17626
RR,  2010,    12,    20,   200,  49.19, 45.03, 52.27, 51.93,     22, 0.9633
RR,  2010,     1,   200,   500, 293.76,128.49,379.80, 67.48,      5, 0.80654
RR,  2010,     1,    20,   200,  40.03, 21.85, 52.47,  7.13,     17, 0.91293
RR,  2010,     2,   200,   500, 266.66, 79.49,325.80, 78.31,     25, 0.61459
RR,  2010,     3,   200,   500, 292.28, 61.11,331.11, 90.41,     18, 0.88428
RR,  2010,     3,    20,   200, 185.99, 26.74,171.56, 14.76,      9, 0.88483
RR,  2010,     4,   200,   500, 315.27,201.15,308.39, 75.27,     23, 0.44937
RR,  2010,     4,    20,   200, 166.02, 17.95,164.86, 17.57,      7, 0.9893
RR,  2010,     5,    20,   200, 112.28, 35.01,133.21, 28.91,     29, 0.93601
RR,  2010,     6,    20,   200,  36.82, 16.17, 59.40, 13.91,     30, 0.98676
RR,  2010,     7,    20,   200,   8.23,  3.37, 29.55,  5.46,     31, 0.89964
RR,  2010,     8,     0,    20,   5.09,  0.27, 14.03,  2.65,     31, 0.79461
RR,  2010,     9,     0,    20,   4.86,  0.22, 11.63,  1.50,     30, -0.73109
RR,  2011,    10,    20,   200,  25.25, 13.66, 21.33,  1.15,      3, -0.60726
RR,  2011,    10,     0,    20,  16.83, 14.03, 16.59,  1.27,     29, 0.28029
RR,  2011,    11,    20,   200,  16.55,  2.27, 21.33,  1.15,      3, 0.50233
