"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   7.97269668579E+01   1.07330001831E+02  W2_11301996 
   7.97265777588E+01   1.07309997559E+02  W2_12011996 
   7.97258071899E+01   1.07319999695E+02  W2_12031996 
   7.97253189087E+01   1.07349998474E+02  W2_12051996 
   7.97251434326E+01   1.07379997253E+02  W2_12081996 
   7.97251510620E+01   1.07389999390E+02  W2_12101996 
   7.97252044678E+01   1.07870002747E+02  W2_12111996 
   7.97252883911E+01   1.07860000610E+02  W2_12131996 
   7.97254638672E+01   1.07790000916E+02  W2_12161996 
   7.97255477905E+01   1.07720001221E+02  W2_12181996 
   7.97254714966E+01   1.07819999695E+02  W2_12271996 
   7.97245407104E+01   1.08330001831E+02  W2_01071997 
   7.97239837646E+01   1.08639999390E+02  W2_01311997 
   7.97672195435E+01   1.08120002747E+02  W2_02271997 
   7.97906646729E+01   1.07870002747E+02  W2_03281997 
   7.97932128906E+01   1.07819999695E+02  W2_04281997 
   7.97873840332E+01   1.07239997864E+02  W2_05291997 
   7.97692794800E+01   1.06959999084E+02  W2_07091997 
   7.97508087158E+01   1.06709999084E+02  W2_08051997 
   7.97346725464E+01   1.06660003662E+02  W2_08281997 
   1.04675693512E+01   9.86999988556E+00  w3_10231990 
   1.04833917618E+01   9.60999965668E+00  w3_11261990 
   1.05335988998E+01   1.03500003815E+01  w3_12191990 
   1.05807218552E+01   9.53999996185E+00  w3_01041991 
   1.06225099564E+01   1.13599996567E+01  w3_02051991 
   1.06982383728E+01   1.48999996185E+01  w3_03061991 
   1.07456626892E+01   1.58900003433E+01  w3_03181991 
   1.08304882050E+01   1.52799997330E+01  w3_04021991 
   1.08791999817E+01   1.38199996948E+01  w3_04091991 
   1.09359464645E+01   1.38500003815E+01  w3_04181991 
   1.10287284851E+01   1.46800003052E+01  w3_05061991 
   1.11654901505E+01   1.32399997711E+01  w3_07051991 
   1.11421823502E+01   1.30299997330E+01  w3_08061991 
   1.10843276978E+01   1.24099998474E+01  w3_09041991 
   1.09664888382E+01   1.22600002289E+01  w3_10021991 
   1.07906560898E+01   1.21000003815E+01  w3_11151991 
   1.06835346222E+01   1.20900001526E+01  w3_12121991 
   1.05824613571E+01   1.58400001526E+01  w3_01061992 
   1.06729774475E+01   1.35799999237E+01  w3_02051992 
   1.07834529877E+01   1.83500003815E+01  w3_03021992 
   1.09338178635E+01   1.88099994659E+01  w3_04021992 
   1.11281156540E+01   1.48000001907E+01  w3_05081992 
   1.12161598206E+01   1.34399995804E+01  w3_07071992 
   1.11542806625E+01   1.31199998856E+01  w3_08201992 
   1.11007270813E+01   1.30299997330E+01  w3_09101992 
   1.09814863205E+01   1.29099998474E+01  w3_10191992 
   1.08991870880E+01   1.29499998093E+01  w3_11121992 
   1.08330354691E+01   1.27200002670E+01  w3_12021992 
   1.07232332230E+01   1.45000000000E+01  w3_12311992 
   1.06314821243E+01   2.15400009155E+01  w3_01251993 
   1.04791860580E+01   2.22800006866E+01  w3_03031993 
