Gage, Year, Month, Cutoff Low (cfs), Cutoff High (cfs), Average Simulated (cfs), Standard Deviation Simulated (cfs), Average Measured (cfs), Standard Deviation Measured (cfs), count, r2
RR,  2002,     1,   200,   500, 266.93, 32.78,290.17, 84.15,      6, -0.40927
RR,  2002,     1,    20,   200, 187.81, 44.12, 80.52, 30.50,     25, 0.88681
RR,  2002,     2,    20,   200, 108.59, 22.83, 60.86, 10.55,     28, 0.047151
RR,  2002,     3,    20,   200,  88.16, 16.96, 71.84, 19.09,     31, 0.23769
RR,  2002,     4,    20,   200,  43.66, 19.22, 53.20, 11.51,     30, 0.97965
RR,  2002,     5,    20,   200,  16.48,  3.97, 30.94,  5.60,     31, 0.41879
RR,  2002,     6,    20,   200,  16.99,  0.09, 20.75,  0.50,      4, 0.18224
RR,  2002,     6,     0,    20,  12.80,  2.41, 15.74,  1.70,     27, 0.85832
RR,  2002,     7,     0,    20,   8.97,  0.22,  7.52,  2.06,     31, -0.19648
RR,  2002,     8,     0,    20,   8.94,  0.24,  4.06,  0.62,     31, 0.55742
RR,  2002,     9,     0,    20,   6.59,  3.11,  4.26,  0.43,     30, -0.096612
RR,  2003,    10,     0,    20,  12.61,  0.11,  6.46,  0.76,     31, 0.71792
RR,  2003,    11,     0,    20,  13.96,  0.19,  7.40,  0.46,     30, 0.20041
RR,  2003,    12,    20,   200,  12.85,  1.91, 28.60,  4.72,      5, 0.48889
RR,  2003,    12,     0,    20,  13.19,  1.59, 11.45,  2.89,     24, -0.73592
RR,  2003,     1,   200,   500, 610.91,120.12,299.09, 78.60,     11, 0.7805
RR,  2003,     1,    20,   200, 340.79,125.71,137.95, 36.13,     19, 0.77189
RR,  2003,     2,    20,   200, 143.19, 40.75, 76.04, 10.60,     28, -0.30928
RR,  2003,     3,    20,   200, 136.63, 65.79, 81.93, 30.17,     29, 0.93419
RR,  2003,     4,   200,   500, 206.43, 82.79,252.67, 54.15,      3, -0.93516
RR,  2003,     4,    20,   200, 167.08, 75.20,103.67, 37.37,     27, 0.92555
RR,  2003,     5,    20,   200, 153.41, 60.38,104.74, 36.00,     31, 0.86577
RR,  2003,     6,    20,   200,  24.84, 12.53, 39.97,  8.77,     30, 0.93648
RR,  2003,     7,    20,   200,  12.68,  1.33, 21.43,  1.40,     14, -0.83852
RR,  2003,     7,     0,    20,  12.90,  0.37, 16.76,  2.84,     21, 0.80946
RR,  2003,     8,     0,    20,  12.63,  0.08, 11.17,  1.41,     31, 0.43642
RR,  2003,     9,     0,    20,  12.53,  0.19,  9.08,  1.18,     30, -0.47067
RR,  2004,    10,     0,    20,   9.03,  1.92,  7.85,  3.79,     31, -0.3836
RR,  2004,    11,     0,    20,   4.57,  0.13, 17.27,  1.78,     30, 0.74579
RR,  2004,    12,    20,   200,  31.27, 11.04, 28.00,  6.34,     22, 0.2113
RR,  2004,    12,     0,    20,  19.72,  9.34, 19.38,  0.52,      8, 0.31105
RR,  2004,     1,   200,   500, 654.34,318.17,294.33, 92.11,      3, -0.59547
RR,  2004,     1,    20,   200, 399.96,224.14, 55.93, 30.49,     28, 0.97188
RR,  2004,     2,   200,   500, 507.77,240.47,353.75,113.49,      4, -0.067363
RR,  2004,     2,    20,   200, 326.77, 80.91, 95.57, 43.03,     21, 0.62354
RR,  2004,     3,   200,   500, 660.71,  6.62,287.67, 75.33,      6, 0.805
RR,  2004,     3,    20,   200, 262.01,166.76,103.68, 35.66,     25, 0.95166
RR,  2004,     4,    20,   200,  52.94, 24.84, 43.73,  8.76,     30, 0.95248
RR,  2004,     5,    20,   200,  15.72,  3.45, 23.79,  1.63,     29, -0.1504
RR,  2004,     5,     0,    20,  17.50,  0.06, 19.33,  0.58,      3, 0.98002
RR,  2004,     6,     0,    20,  13.19,  2.93, 11.25,  2.61,     30, 0.85805
RR,  2004,     7,     0,    20,   9.17,  0.28,  5.87,  0.78,     31, 0.70854
RR,  2004,     8,     0,    20,   8.85,  0.12,  4.29,  0.31,     31, 0.44985
RR,  2004,     9,     0,    20,   8.72,  0.28,  4.72,  0.55,     30, 0.59218
RR,  2005,    10,     0,    20,  10.94,  0.13,  8.91,  0.38,     31, -0.17284
RR,  2005,    11,     0,    20,  11.12,  0.22,  9.40,  0.52,     30, 0.34658
RR,  2005,    12,    20,   200,  20.84, 30.01, 63.80, 37.87,     15, 0.39584
RR,  2005,    12,     0,    20,  10.74,  3.02, 13.75,  1.84,     16, 0.23115
RR,  2005,     1,   200,   500, 639.73,188.34,305.21, 90.53,     14, 0.63867
RR,  2005,     1,    20,   200, 622.40, 49.20,176.17, 11.50,      6, 0.33022
RR,  2005,     2,   200,   500, 439.81, 90.47,419.00, 66.61,      4, -0.32433
RR,  2005,     2,    20,   200, 407.14, 79.05,153.67, 20.62,     15, 0.26063
RR,  2005,     3,   200,   500, 463.24,143.47,331.86, 92.80,     22, 0.74903
RR,  2005,     3,    20,   200, 318.83, 13.78,192.00,  6.24,      3, 0.97403
RR,  2005,     4,   200,   500, 443.99, 86.79,272.93, 42.93,     14, 0.92446
RR,  2005,     4,    20,   200, 218.92, 96.12,162.19, 17.71,     16, 0.90497
RR,  2005,     5,    20,   200,  86.03, 34.05,103.42, 22.71,     31, 0.95905
RR,  2005,     6,    20,   200,  19.41,  7.27, 49.83, 10.24,     30, 0.96668
RR,  2005,     7,    20,   200,  11.34,  1.41, 26.12,  3.58,     16, -0.75867
RR,  2005,     7,     0,    20,  12.21,  0.16, 16.75,  1.91,     16, 0.6874
RR,  2005,     8,     0,    20,  11.19,  0.42, 13.21,  2.77,     31, 0.40135
RR,  2005,     9,     0,    20,  10.99,  0.13,  9.95,  1.14,     30, -0.62275
RR,  2006,    10,     0,    20,  11.74,  0.25,  7.97,  1.15,     31, -0.24007
RR,  2006,    11,     0,    20,  11.77,  0.48, 10.42,  1.35,     30, -0.36918
RR,  2006,    12,     0,    20,  10.84,  3.45, 12.08,  2.79,     29, -0.65745
RR,  2006,     1,   200,   500, 736.02,  0.07,338.67,114.41,      3, 0.98303
RR,  2006,     1,    20,   200, 399.65,105.80,122.04, 28.74,     25, 0.76336
RR,  2006,     2,    20,   200, 167.52, 63.57, 59.69,  8.84,     26, 0.93219
RR,  2006,     3,   200,   500, 583.50, 53.30,386.53, 45.19,     30, -0.15987
RR,  2006,     4,   200,   500, 369.84,111.42,366.21, 78.86,     14, 0.97672
RR,  2006,     5,   200,   500, 168.58, 23.88,217.00, 14.05,      5, 0.99475
RR,  2006,     5,    20,   200,  86.08, 33.19,137.67, 29.44,     27, 0.83119
RR,  2006,     6,    20,   200,  26.32, 13.69, 58.70, 18.75,     30, 0.95826
RR,  2006,     7,    20,   200,  10.76,  1.34, 25.73,  2.91,     15, -0.71495
RR,  2006,     7,     0,    20,  11.61,  0.46, 15.25,  1.88,     16, 0.72829
RR,  2006,     8,     0,    20,  11.83,  0.11, 13.03,  2.15,     31, -0.40088
RR,  2006,     9,     0,    20,  11.68,  0.18, 10.04,  0.95,     30, 0.37766
RR,  2007,    10,     0,    20,   9.59,  0.33,  2.53,  0.26,     31, 0.38484
RR,  2007,    11,     0,    20,   9.67,  0.22,  2.71,  0.17,     30, 0.092724
RR,  2007,    12,     0,    20,  10.51,  0.31,  4.43,  1.05,     31, 0.66725
RR,  2007,     1,    20,   200,   4.50,  0.19, 22.38,  2.86,     24, -0.39131
RR,  2007,     1,     0,    20,   4.63,  0.36, 18.56,  2.48,     16, 0.45614
RR,  2007,     2,    20,   200,  46.46, 11.65, 63.31, 30.13,     16, -0.68138
RR,  2007,     2,     0,    20,  21.25,  5.38, 17.00,  1.33,     10, -0.35611
RR,  2007,     3,    20,   200,  99.64, 36.09, 50.32, 33.73,     31, 0.91898
RR,  2007,     4,    20,   200,  67.19, 17.13, 21.60,  1.58,     10, -0.39817
RR,  2007,     4,     0,    20,  70.44, 15.07, 17.96,  1.33,     23, 0.15697
RR,  2007,     5,     0,    20,  23.34, 10.02,  9.86,  3.25,     31, 0.88211
RR,  2007,     6,     0,    20,  12.50,  2.96,  6.78,  1.98,     30, 0.85753
RR,  2007,     7,     0,    20,   8.59,  0.08,  2.78,  0.50,     31, 0.028234
RR,  2007,     8,     0,    20,   8.76,  0.14,  2.02,  0.17,     31, -0.46803
RR,  2007,     9,     0,    20,   8.81,  0.43,  1.94,  0.25,     30, 0.47385
RR,  2008,    10,     0,    20,   9.04,  0.21,  4.04,  0.29,     31, 0.19769
RR,  2008,    11,     0,    20,   9.83,  0.35,  5.52,  0.49,     30, 0.40482
RR,  2008,    12,     0,    20,  10.49,  0.34,  8.25,  2.35,     31, 0.87427
RR,  2008,     1,   200,   500, 613.53,479.29,381.33,112.59,      3, 0.86783
RR,  2008,     1,    20,   200, 226.96, 37.21, 79.71, 40.50,     17, 0.67679
RR,  2008,     1,     0,    20,  10.66,  0.08,  5.60,  0.17,      3, 0.94566
RR,  2008,     2,   200,   500, 732.14,114.21,337.31, 91.58,     13, 0.43146
RR,  2008,     2,    20,   200, 384.03, 86.22,132.21, 29.63,     14, 0.90848
RR,  2008,     3,    20,   200, 259.22, 79.81,103.34, 36.21,     29, 0.93106
RR,  2008,     4,    20,   200,  62.41, 33.01, 48.97,  9.53,     30, 0.92507
RR,  2008,     5,    20,   200,  16.31,  4.81, 25.76,  4.35,     17, 0.98227
RR,  2008,     5,     0,    20,  13.62,  3.83, 18.35,  1.11,     17, -0.42888
RR,  2008,     6,     0,    20,  12.92,  3.30, 12.83,  2.29,     30, 0.95864
RR,  2008,     7,     0,    20,   8.99,  0.21,  6.55,  1.66,     31, 0.24753
RR,  2008,     8,     0,    20,   8.92,  0.22,  4.12,  0.36,     31, 0.50938
RR,  2008,     9,     0,    20,   8.83,  0.25,  4.04,  0.41,     30, -0.39937
RR,  2009,    10,    20,   200,  21.86, 13.65, 69.24, 40.15,     17, -0.56741
RR,  2009,    10,     0,    20,   9.05,  0.16,  7.46,  0.66,     12, 0.86769
RR,  2009,    11,    20,   200,  16.03,  3.11, 26.23,  2.69,     30, 0.92116
RR,  2009,    12,    20,   200,  42.93, 26.72, 59.77, 37.35,     30, 0.32723
RR,  2009,     1,    20,   200,   8.88,  1.04, 29.83,  4.22,      6, 0.64719
RR,  2009,     1,     0,    20,   6.05,  4.58, 10.06,  2.05,     25, 0.083731
RR,  2009,     2,   200,   500, 592.02,258.23,307.09,105.40,     11, 0.10604
RR,  2009,     2,    20,   200,  98.25,112.59, 63.42, 46.93,     12, 0.97747
RR,  2009,     2,     0,    20,   9.45,  3.26, 18.50,  1.29,      4, -0.16214
RR,  2009,     3,   200,   500, 686.92,246.24,289.75, 79.61,      8, 0.96269
RR,  2009,     3,    20,   200, 317.70, 60.93,143.35, 30.09,     17, 0.94371
RR,  2009,     4,    20,   200, 121.74, 70.44, 69.87, 13.86,     30, 0.92465
RR,  2009,     5,    20,   200,  25.28,  9.32, 38.45, 11.64,     31, 0.83939
RR,  2009,     6,    20,   200,   8.73,  1.27, 25.68,  2.56,     19, 0.73326
RR,  2009,     6,     0,    20,   9.93,  3.08, 16.25,  2.05,     12, -0.0059958
RR,  2009,     7,     0,    20,   9.05,  0.24, 12.05,  1.11,     31, 0.19949
RR,  2009,     8,     0,    20,   8.76,  0.27,  6.97,  1.02,     31, 0.44276
RR,  2009,     9,     0,    20,   8.58,  0.15,  6.57,  0.45,     30, 0.14845
RR,  2010,     1,   200,   500, 550.14,269.16,379.80, 67.48,      5, 0.75397
RR,  2010,     1,    20,   200,  51.86,  9.04, 52.47,  7.13,     17, -0.015795
RR,  2010,     2,   200,   500, 428.90, 92.70,325.80, 78.31,     25, 0.27283
RR,  2010,     3,   200,   500, 470.66, 68.01,331.11, 90.41,     18, 0.7567
RR,  2010,     3,    20,   200, 198.53, 20.71,171.56, 14.76,      9, 0.7663
RR,  2010,     4,   200,   500, 359.93,150.56,308.39, 75.27,     23, 0.313
RR,  2010,     4,    20,   200, 204.69, 36.81,164.86, 17.57,      7, 0.93649
RR,  2010,     5,    20,   200, 101.65, 68.58,133.21, 28.91,     29, 0.9004
RR,  2010,     6,    20,   200,  23.93, 11.15, 59.40, 13.91,     30, 0.98246
RR,  2010,     7,    20,   200,   9.43,  1.12, 29.55,  5.46,     31, -0.75323
RR,  2010,     8,     0,    20,  10.04,  0.31, 14.03,  2.65,     31, 0.82522
RR,  2010,     9,     0,    20,   9.67,  0.24, 11.63,  1.50,     30, -0.81384
SH,  1992,    10,     0,    20,  18.92,  0.26,  5.04,  0.17,     31, -0.71117
SH,  1992,    11,     0,    20,  26.41, 17.72,  4.09,  0.11,     30, 0.1657
SH,  1992,    12,    20,   200,  91.10, 59.68,119.67, 47.96,      3, 0.78848
SH,  1992,    12,     0,    20,  21.22,  0.57,  5.52,  1.70,     28, 0.27069
SH,  1992,     1,    20,   200, 165.06, 39.87, 36.00, 11.82,     17, 0.69974
SH,  1992,     1,     0,    20, 110.50, 19.52, 15.47,  2.92,     15, 0.56859
SH,  1992,     2,    20,   200, 392.94,162.12,132.67, 28.40,      6, 0.93222
SH,  1992,     2,     0,    20,  94.83,  5.33, 15.00,  1.41,      9, 0.23612
SH,  1992,     3,   200,   500, 402.74, 92.96,294.00, 60.56,      3, -0.65822
SH,  1992,     3,    20,   200, 276.09, 56.59,121.29, 25.14,     28, 0.592
SH,  1992,     4,    20,   200, 110.90, 49.15, 45.28, 18.02,     29, 0.98089
SH,  1992,     4,     0,    20,  42.55,  1.44, 19.67,  0.58,      3, -0.18778
SH,  1992,     5,    20,   200,  37.49,  2.33, 20.00,  0.00,      6, 
SH,  1992,     5,     0,    20,  30.34,  4.24, 14.77,  3.42,     31, 0.88578
SH,  1992,     6,     0,    20,  24.26,  1.06,  6.86,  1.12,     30, 0.83046
SH,  1992,     7,     0,    20,  21.84,  2.63,  5.11,  0.18,     31, -0.082126
SH,  1992,     8,     0,    20,  20.37,  2.02,  5.05,  0.09,     31, 0.03128
SH,  1992,     9,     0,    20,  19.50,  0.17,  5.02,  0.05,     30, -0.3023
SH,  1993,    10,     0,    20,  16.41,  1.46,  5.89,  0.07,     31, 0.52474
SH,  1993,    11,     0,    20,  20.26, 22.65,  5.98,  0.11,     30, 0.2203
SH,  1993,    12,     0,    20,  23.30, 11.80,  6.04,  0.24,     31, 0.18962
SH,  1993,     1,    20,   200, 147.20, 18.86,148.00, 35.51,      3, -0.90535
SH,  1993,     4,    20,   200,  72.88,  9.63, 72.38,  5.01,      8, 0.9404
SH,  1993,     5,    20,   200,  38.35, 10.60, 40.03, 13.52,     31, 0.96002
SH,  1993,     6,    20,   200,  21.03,  1.71, 30.93, 12.14,     27, 0.68522
SH,  1993,     6,     0,    20,  18.21,  0.09, 17.75,  2.06,      4, -0.83922
SH,  1993,     7,     0,    20,  17.85,  1.16, 10.23,  2.76,     31, 0.67331
SH,  1993,     8,     0,    20,  15.58,  0.22,  6.03,  0.17,     31, 0.23867
SH,  1993,     9,     0,    20,  19.40, 14.75,  5.89,  0.07,     30, 0.42512
SH,  1994,    10,     0,    20,  14.78,  0.14,  4.03,  0.06,     31, -0.53923
SH,  1994,    11,     0,    20,  15.41,  0.38,  3.63,  0.11,     30, -0.24372
SH,  1994,    12,     0,    20,  15.92,  0.06,  3.59,  0.06,     31, 0.44949
SH,  1994,     1,    20,   200,  20.39,  0.91, 28.80,  6.72,      5, -0.77446
SH,  1994,     1,     0,    20,  21.40,  1.66,  7.39,  3.86,     27, 0.61414
SH,  1994,     2,    20,   200,  66.16, 11.74, 69.20, 37.12,     10, -0.5072
SH,  1994,     2,     0,    20,  35.35,  4.23, 12.17,  1.17,      6, -0.92018
SH,  1994,     3,    20,   200, 166.05, 64.26, 33.00, 13.34,     28, 0.94121
SH,  1994,     3,     0,    20,  88.30, 25.45, 16.50,  2.52,      4, 0.9394
SH,  1994,     4,     0,    20,  51.62, 13.21, 12.90,  1.18,     30, 0.82548
SH,  1994,     5,     0,    20,  57.04, 10.93, 12.94,  2.08,     31, 0.36059
SH,  1994,     6,     0,    20,  20.62,  3.87,  5.99,  2.58,     30, 0.87283
SH,  1994,     7,     0,    20,  14.83,  0.13,  3.68,  0.27,     31, -0.68783
SH,  1994,     8,     0,    20,  14.42,  0.18,  3.95,  0.14,     31, 0.0021848
SH,  1994,     9,     0,    20,  14.45,  0.10,  3.98,  0.10,     30, 0.016811
SH,  1995,    10,     0,    20,  13.79,  0.14,  8.75,  0.19,     31, -0.089155
SH,  1995,    11,     0,    20,  13.90,  0.07,  8.97,  0.17,     30, -0.63298
SH,  1995,    12,    20,   200,  24.21, 16.69, 31.45, 11.55,     20, -0.37084
SH,  1995,    12,     0,    20,  13.97,  0.03,  9.12,  0.09,     11, -0.19671
SH,  1995,     1,     0,    20,  16.09,  0.02,  3.77,  0.12,      3, 0.89777
SH,  1995,     4,   200,   500, 422.27,262.79,302.53, 83.91,     17, 0.90505
SH,  1995,     4,    20,   200, 186.87, 35.14,157.77, 21.93,     13, 0.33726
SH,  1995,     5,    20,   200, 134.00, 27.65,135.52, 31.32,     29, 0.47331
SH,  1995,     6,    20,   200,  42.43, 14.85, 66.57, 15.26,     30, 0.55408
SH,  1995,     7,    20,   200,  19.73,  2.74, 30.14,  7.66,     14, 0.9739
SH,  1995,     7,     0,    20,  15.92,  1.42, 16.53,  2.37,     19, 0.31658
SH,  1995,     8,     0,    20,  14.72,  1.86,  8.90,  1.13,     31, -0.03941
SH,  1995,     9,     0,    20,  14.03,  0.10,  8.41,  0.48,     30, -0.69409
SH,  1996,    10,     0,    20,  13.14,  0.46,  7.38,  0.60,     31, -0.38294
SH,  1996,    11,    20,   200,  14.37,  0.30, 28.08,  7.57,     12, -0.3754
SH,  1996,    11,     0,    20,  13.95,  0.30,  7.76,  4.36,     19, 0.84397
SH,  1996,    12,    20,   200,   8.36,  4.24, 24.71,  4.57,      7, -0.54475
SH,  1996,    12,     0,    20,  14.60,  0.04, 19.00,  1.00,      3, -0.99928
SH,  1996,     1,    20,   200,  89.34, 50.69, 92.86, 53.84,     21, 0.78249
SH,  1996,     1,     0,    20,  38.49,  4.55, 18.00,  1.05,     10, 0.75556
SH,  1996,     4,    20,   200, 140.77, 61.20,116.50, 28.71,     28, 0.93222
SH,  1996,     5,    20,   200,  47.70, 12.91, 67.58, 27.15,     31, -0.093229
SH,  1996,     6,    20,   200,  28.50,  6.40, 34.17,  9.19,     12, 0.92045
SH,  1996,     6,     0,    20,  17.05,  2.47, 17.21,  1.27,     19, 0.50988
SH,  1996,     7,     0,    20,  15.41,  3.07, 13.75,  2.37,     31, 0.40804
SH,  1996,     8,     0,    20,  14.07,  0.14,  8.49,  0.83,     31, 0.45644
SH,  1996,     9,     0,    20,  14.02,  0.08,  8.42,  0.88,     30, -0.21722
SH,  1997,    10,     0,    20,   9.61,  0.22,  4.45,  0.57,     31, -0.60782
SH,  1997,    11,    20,   200,  25.76, 24.47, 38.00, 13.42,      5, -0.18403
SH,  1997,    11,     0,    20,  10.07,  0.48,  6.20,  1.72,     25, 0.65432
SH,  1997,    12,    20,   200, 310.67,120.15, 71.68, 43.15,     31, 0.59403
SH,  1997,     2,    20,   200, 182.02, 40.98,139.11, 13.36,      9, 0.97223
SH,  1997,     3,    20,   200,  80.97, 36.11, 80.94, 20.44,     31, 0.97813
SH,  1997,     4,    20,   200,  22.36,  6.53, 40.20,  6.63,     30, 0.94126
SH,  1997,     5,    20,   200,  17.82,  2.09, 24.80,  3.38,     20, -0.61839
SH,  1997,     5,     0,    20,  18.64,  0.19, 17.21,  1.93,     14, 0.5868
SH,  1997,     6,     0,    20,  14.35,  3.06, 10.39,  2.99,     30, 0.98
SH,  1997,     7,     0,    20,   9.68,  0.18,  6.10,  0.23,     31, 0.46346
SH,  1997,     8,     0,    20,   9.30,  0.07,  6.14,  0.05,     31, 0.30316
SH,  1997,     9,     0,    20,   9.26,  0.08,  6.21,  0.14,     30, 0.22324
SH,  1998,    10,     0,    20,  14.35,  0.13, 17.16,  1.00,     31, 0.41406
SH,  1998,    11,    20,   200,  14.80,  0.09, 23.53,  6.47,     15, 0.29724
SH,  1998,    11,     0,    20,  14.79,  0.12, 18.89,  0.76,     18, 0.6523
SH,  1998,    12,    20,   200,   9.23,  4.78, 37.06, 17.49,     31, 0.73864
SH,  1998,     1,    20,   200, 208.08,  7.07, 43.33, 14.29,      3, -0.99733
SH,  1998,     5,   200,   500, 186.35, 32.41,226.50, 14.79,     12, -0.24187
SH,  1998,     5,    20,   200, 145.68, 38.77,164.74, 18.42,     19, 0.86997
SH,  1998,     6,    20,   200,  57.61, 26.81,106.07, 20.22,     30, 0.97568
SH,  1998,     7,    20,   200,  17.25,  3.82, 50.87, 13.83,     31, 0.68413
SH,  1998,     8,    20,   200,  15.07,  0.18, 24.17,  4.06,     18, -0.077568
SH,  1998,     8,     0,    20,  14.73,  0.20, 17.56,  2.22,     16, 0.84812
SH,  1998,     9,     0,    20,  14.32,  0.12, 14.03,  2.41,     30, 0.79319
SH,  1999,    10,     0,    20,  12.57,  0.11,  6.46,  0.25,     31, -0.16592
SH,  1999,    11,     0,    20,  13.15,  0.34,  8.28,  0.86,     30, 0.0031588
SH,  1999,    12,     0,    20,  10.53,  4.33,  8.68,  0.30,     31, 0.23698
SH,  1999,     1,    20,   200,  28.22, 19.19, 59.32, 52.14,     31, 0.50535
SH,  1999,     2,   200,   500, 364.99,  0.36,295.67, 74.10,      3, -0.9822
SH,  1999,     2,    20,   200, 219.09,110.89,136.35, 30.57,     23, 0.2335
SH,  1999,     3,   200,   500, 285.52, 61.67,295.75, 85.87,      4, -0.84788
SH,  1999,     3,    20,   200, 224.30, 40.13,111.89, 31.00,     27, 0.44568
SH,  1999,     4,   200,   500, 334.28, 66.34,282.80, 50.72,      5, -0.44873
SH,  1999,     4,    20,   200, 216.37, 49.17,145.40, 27.38,     25, 0.68159
SH,  1999,     5,    20,   200,  59.01, 40.76, 61.68, 15.94,     31, 0.97167
SH,  1999,     6,    20,   200,  17.92,  1.47, 31.69,  8.09,     26, 0.56228
SH,  1999,     6,     0,    20,  15.22,  0.69, 17.80,  1.64,      5, 0.79855
SH,  1999,     7,     0,    20,  13.30,  0.21, 10.68,  2.60,     31, 0.78106
SH,  1999,     8,     0,    20,  12.88,  0.14,  6.59,  0.64,     31, -0.58582
SH,  1999,     9,     0,    20,  12.72,  0.05,  7.07,  0.40,     30, 0.6835
SH,  2000,    10,     0,    20,  12.93,  0.32, 12.03,  3.08,     29, 0.70644
SH,  2000,    11,     0,    20,   9.83,  4.41, 15.13,  1.11,     30, 0.28889
SH,  2000,    12,     0,    20,  13.50,  0.10, 14.97,  0.80,     31, 0.064118
SH,  2000,     1,    20,   200,  95.37, 70.89,110.00, 66.61,      6, 0.97907
SH,  2000,     1,     0,    20,   4.54,  0.11, 10.90,  3.27,     20, 0.15112
SH,  2000,     2,   200,   500, 492.72,187.44,395.25, 79.73,      8, 0.66823
SH,  2000,     2,    20,   200, 127.66,  5.12,110.40, 14.95,     10, -0.34136
SH,  2000,     3,   200,   500, 513.85,151.37,345.11, 92.55,     18, 0.91596
SH,  2000,     3,    20,   200, 216.30, 13.66,155.70, 19.66,     10, 0.97277
SH,  2000,     4,    20,   200, 136.53, 60.80,100.55, 17.77,     29, 0.65869
SH,  2000,     5,    20,   200,  48.36, 20.19, 52.26,  9.95,     31, 0.92493
SH,  2000,     6,    20,   200,  14.56,  3.56, 29.41,  6.28,     27, 0.82252
SH,  2000,     6,     0,    20,  10.94,  0.10, 17.50,  2.08,      4, 0.9428
SH,  2000,     7,     0,    20,  13.38,  2.37, 15.74,  1.37,     31, 0.18817
SH,  2000,     8,     0,    20,  12.62,  0.03,  9.86,  1.15,     31, 0.01076
SH,  2000,     9,     0,    20,  12.52,  0.16,  8.91,  0.35,     30, 0.33404
SH,  2001,    10,     0,    20,  11.41,  0.13,  6.89,  0.55,     31, -0.058399
SH,  2001,    11,    20,   200,  12.44,  0.19, 24.00,  1.15,      4, -0.60518
SH,  2001,    11,     0,    20,  11.92,  0.33,  9.47,  2.58,     26, 0.72512
SH,  2001,    12,   200,   500, 127.68,105.23,295.29, 68.14,      7, -0.17391
SH,  2001,    12,    20,   200, 131.01, 79.73, 80.29, 39.79,     24, 0.262
SH,  2001,     1,    20,   200, 133.87, 60.05, 86.73, 44.07,     22, -0.1975
SH,  2001,     1,     0,    20,  16.13,  2.64, 15.67,  2.00,      9, 0.45209
SH,  2001,     2,   200,   500, 412.11,108.12,257.45, 34.41,     11, 0.44468
SH,  2001,     2,    20,   200, 258.49,103.77, 94.82, 47.04,     17, 0.49174
SH,  2001,     3,   200,   500, 480.97, 83.44,285.50, 87.35,      8, 0.93295
SH,  2001,     3,    20,   200, 271.67, 74.83,135.89, 33.49,     18, 0.9235
SH,  2001,     4,    20,   200, 149.07, 45.48, 85.57, 16.80,     30, -0.018888
SH,  2001,     5,    20,   200,  52.66, 35.82, 42.16, 11.85,     31, 0.98613
SH,  2001,     6,    20,   200,  12.83,  1.01, 22.80,  1.90,     15, 0.95448
SH,  2001,     6,     0,    20,  11.14,  0.78, 17.59,  1.23,     17, 0.028855
SH,  2001,     7,     0,    20,  11.81,  0.10, 11.87,  2.69,     31, -0.56047
SH,  2001,     8,     0,    20,  11.46,  0.14,  7.41,  0.27,     31, -0.045672
SH,  2001,     9,     0,    20,  11.36,  0.09,  7.51,  0.25,     30, 0.25612
SH,  2002,    10,     0,    20,   3.32,  0.21,  6.02,  0.36,     31, 0.84334
SH,  2002,    11,    20,   200,  64.27, 17.58, 43.78, 33.91,     18, 0.10337
SH,  2002,    11,     0,    20,  26.17, 25.48, 12.59,  6.28,     13, 0.98675
SH,  2002,    12,   200,   500, 667.03,239.08,361.92, 84.90,     12, 0.13695
SH,  2002,    12,    20,   200, 402.00,337.52,127.80, 65.03,      5, 0.85118
SH,  2002,    12,     0,    20,  36.00,  5.76, 17.00,  0.60,     12, 0.26301
SH,  2002,     1,   200,   500, 263.66, 27.50,270.40, 50.66,      5, -0.15541
SH,  2002,     1,    20,   200, 181.14, 50.96, 84.54, 37.16,     26, 0.94472
SH,  2002,     2,    20,   200, 104.11, 21.89, 59.61, 14.08,     28, 0.074799
SH,  2002,     3,    20,   200,  84.72, 15.46, 74.45, 22.57,     31, 0.20794
SH,  2002,     4,    20,   200,  40.93, 17.50, 50.83, 11.85,     30, 0.96427
SH,  2002,     5,    20,   200,  17.22,  3.57, 30.55,  4.96,     31, 0.37654
SH,  2002,     6,    20,   200,  17.55,  0.68, 21.83,  1.17,      6, 0.89697
SH,  2002,     6,     0,    20,  13.14,  2.19, 16.92,  1.58,     25, 0.86549
SH,  2002,     7,     0,    20,  10.08,  0.12,  9.36,  1.82,     31, 0.27957
SH,  2002,     8,     0,    20,   9.91,  0.14,  6.33,  0.51,     31, 0.44352
SH,  2002,     9,     0,    20,   7.15,  3.35,  5.94,  0.22,     30, 0.32555
SH,  2003,    10,     0,    20,  12.93,  0.08,  7.78,  0.74,     31, 0.70267
SH,  2003,    11,     0,    20,  13.61,  0.10,  8.01,  0.42,     30, -0.14769
SH,  2003,    12,    20,   200,  13.19,  2.27, 22.00,  1.73,      3, 0.96924
SH,  2003,    12,     0,    20,  12.44,  1.75, 11.82,  3.22,     27, -0.5345
SH,  2003,     1,   200,   500, 588.85,117.27,279.89, 65.16,      9, 0.42606
SH,  2003,     1,    20,   200, 343.83,130.27,132.68, 34.39,     22, 0.74812
SH,  2003,     2,    20,   200, 131.28, 30.64, 72.71,  8.50,     28, -0.16117
SH,  2003,     3,    20,   200, 131.98, 64.08, 78.33, 33.46,     30, 0.90834
SH,  2003,     4,    20,   200, 166.77, 71.29,101.14, 36.47,     28, 0.92079
SH,  2003,     5,    20,   200, 147.24, 61.96,100.81, 31.08,     31, 0.90086
